student_id,subject,total,present,late,absent,other,attendance_rate
S07315,Math,2,1,1,0,0,1.0
S01641,Math,5,2,3,0,0,1.0
S02688,Math,8,2,6,0,0,1.0
S03682,Math,2,1,1,0,0,1.0
S04970,Math,7,5,2,0,0,1.0
S00171,Math,2,0,2,0,0,1.0
S06418,Math,7,3,4,0,0,1.0
S07343,Math,5,0,5,0,0,1.0
S04277,Math,4,2,2,0,0,1.0
S00868,Math,4,4,0,0,0,1.0
S08067,Math,5,3,2,0,0,1.0
S07083,Math,3,1,2,0,0,1.0
S07809,Math,5,2,3,0,0,1.0
S09152,Math,3,2,1,0,0,1.0
S09912,Math,5,3,2,0,0,1.0
S08816,Math,4,3,1,0,0,1.0
S00281,Math,3,1,2,0,0,1.0
S09797,Math,3,2,1,0,0,1.0
S02452,Math,2,2,0,0,0,1.0
S03096,Math,1,0,1,0,0,1.0
S06415,Math,6,1,5,0,0,1.0
S09759,Math,3,0,3,0,0,1.0
S11780,Math,3,3,0,0,0,1.0
S05478,Math,1,1,0,0,0,1.0
S10832,Math,8,5,3,0,0,1.0
S01592,Math,3,2,1,0,0,1.0
S05526,Math,7,6,1,0,0,1.0
S03286,Math,2,1,1,0,0,1.0
S00003,Math,2,0,2,0,0,1.0
S09062,Math,3,2,1,0,0,1.0
S07345,Math,1,0,1,0,0,1.0
S09929,Math,4,3,1,0,0,1.0
S06178,Math,6,4,2,0,0,1.0
S12047,Math,2,1,1,0,0,1.0
S07999,Math,5,3,2,0,0,1.0
S06557,Math,2,0,2,0,0,1.0
S02635,Math,1,1,0,0,0,1.0
S00215,Math,3,2,1,0,0,1.0
S02261,Math,2,2,0,0,0,1.0
S04627,Math,2,0,2,0,0,1.0
S02850,Math,3,1,2,0,0,1.0
S09669,Math,3,1,2,0,0,1.0
S08726,Math,2,2,0,0,0,1.0
S04003,Math,4,1,3,0,0,1.0
S02951,Math,2,2,0,0,0,1.0
S00314,Math,3,0,3,0,0,1.0
S07928,Math,3,1,2,0,0,1.0
S04908,Math,2,2,0,0,0,1.0
S06452,Math,2,1,1,0,0,1.0
S00828,Math,2,1,1,0,0,1.0
S02961,Math,3,2,1,0,0,1.0
S00007,Math,5,3,2,0,0,1.0
S05718,Math,4,0,4,0,0,1.0
S08035,Math,3,2,1,0,0,1.0
S10409,Math,2,2,0,0,0,1.0
S00352,Math,5,3,2,0,0,1.0
S05101,Math,4,1,3,0,0,1.0
S00177,Math,1,1,0,0,0,1.0
S10881,Math,3,2,1,0,0,1.0
S04899,Math,2,1,1,0,0,1.0
S11247,Math,3,2,1,0,0,1.0
S01500,Math,5,1,4,0,0,1.0
S09444,Math,2,1,1,0,0,1.0
S03232,Math,4,3,1,0,0,1.0
S05469,Math,4,1,3,0,0,1.0
S00813,Math,2,2,0,0,0,1.0
S00561,Math,2,2,0,0,0,1.0
S11480,Math,6,2,4,0,0,1.0
S11141,Math,6,2,4,0,0,1.0
S03481,Math,1,0,1,0,0,1.0
S04546,Math,1,1,0,0,0,1.0
S03876,Math,1,0,1,0,0,1.0
S05157,Math,5,0,5,0,0,1.0
S09889,Math,5,2,3,0,0,1.0
S06331,Math,4,0,4,0,0,1.0
S08984,Math,1,1,0,0,0,1.0
S01770,Math,6,6,0,0,0,1.0
S05169,Math,5,2,3,0,0,1.0
S10131,Math,4,4,0,0,0,1.0
S09801,Math,3,1,2,0,0,1.0
S06780,Math,4,1,3,0,0,1.0
S02348,Math,1,0,1,0,0,1.0
S08302,Math,2,1,1,0,0,1.0
S01977,Math,3,2,1,0,0,1.0
S01840,Math,3,0,3,0,0,1.0
S06980,Math,5,4,1,0,0,1.0
S08755,Math,4,3,1,0,0,1.0
S05112,Math,1,0,1,0,0,1.0
S04060,Math,5,1,4,0,0,1.0
S02615,Math,5,0,5,0,0,1.0
S10390,Math,1,0,1,0,0,1.0
S10947,Math,3,1,2,0,0,1.0
S01676,Math,4,1,3,0,0,1.0
S01273,Math,3,3,0,0,0,1.0
S01648,Math,3,2,1,0,0,1.0
S03268,Math,4,3,1,0,0,1.0
S08998,Math,3,2,1,0,0,1.0
S11686,Math,4,2,2,0,0,1.0
S06044,Math,4,1,3,0,0,1.0
S02806,Math,3,2,1,0,0,1.0
S01156,Math,4,1,3,0,0,1.0
S09351,Math,6,2,4,0,0,1.0
S10130,Math,8,5,3,0,0,1.0
S11646,Math,2,1,1,0,0,1.0
S08239,Math,4,2,2,0,0,1.0
S03565,Math,3,1,2,0,0,1.0
S07584,Math,2,2,0,0,0,1.0
S07107,Math,3,1,2,0,0,1.0
S08191,Math,3,0,3,0,0,1.0
S04810,Math,4,2,2,0,0,1.0
S01563,Math,3,1,2,0,0,1.0
S10459,Math,2,1,1,0,0,1.0
S00410,Math,3,1,2,0,0,1.0
S05200,Math,7,5,2,0,0,1.0
S10071,Math,2,1,1,0,0,1.0
S08417,Math,1,1,0,0,0,1.0
S03078,Math,2,1,1,0,0,1.0
S06136,Math,3,0,3,0,0,1.0
S08512,Math,5,4,1,0,0,1.0
S04415,Math,1,0,1,0,0,1.0
S06761,Math,3,2,1,0,0,1.0
S01020,Math,2,2,0,0,0,1.0
S08204,Math,1,1,0,0,0,1.0
S10621,Math,2,0,2,0,0,1.0
S08175,Math,1,1,0,0,0,1.0
S07948,Math,2,0,2,0,0,1.0
S09914,Math,3,1,2,0,0,1.0
S11890,Math,3,1,2,0,0,1.0
S02409,Math,4,3,1,0,0,1.0
S02306,Math,3,1,2,0,0,1.0
S07432,Math,3,3,0,0,0,1.0
S09238,Math,4,3,1,0,0,1.0
S08690,Math,4,3,1,0,0,1.0
S11924,Math,5,1,4,0,0,1.0
S02296,Math,2,2,0,0,0,1.0
S06675,Math,3,2,1,0,0,1.0
S05067,Math,5,2,3,0,0,1.0
S11824,Math,2,1,1,0,0,1.0
S08719,Math,2,1,1,0,0,1.0
S05555,Math,2,1,1,0,0,1.0
S08341,Math,6,4,2,0,0,1.0
S06553,Math,2,2,0,0,0,1.0
S03892,Math,4,2,2,0,0,1.0
S11365,Math,5,2,3,0,0,1.0
S07867,Math,3,1,2,0,0,1.0
S06998,Math,2,0,2,0,0,1.0
S04988,Math,3,0,3,0,0,1.0
S09031,Math,5,2,3,0,0,1.0
S08065,Math,6,4,2,0,0,1.0
S05768,Math,4,2,2,0,0,1.0
S06959,Math,9,5,4,0,0,1.0
S03144,Math,4,3,1,0,0,1.0
S02267,Math,4,3,1,0,0,1.0
S01369,Math,2,1,1,0,0,1.0
S03516,Math,3,2,1,0,0,1.0
S09812,Math,3,0,3,0,0,1.0
S03897,Math,2,2,0,0,0,1.0
S02265,Math,4,4,0,0,0,1.0
S04265,Math,5,2,3,0,0,1.0
S00477,Math,4,2,2,0,0,1.0
S04240,Math,3,2,1,0,0,1.0
S06098,Math,1,0,1,0,0,1.0
S01795,Math,6,4,2,0,0,1.0
S07116,Math,2,1,1,0,0,1.0
S10904,Math,3,2,1,0,0,1.0
S05978,Math,3,1,2,0,0,1.0
S10247,Math,2,1,1,0,0,1.0
S02220,Math,5,4,1,0,0,1.0
S05999,Math,1,0,1,0,0,1.0
S05646,Math,5,4,1,0,0,1.0
S11888,Math,4,2,2,0,0,1.0
S00605,Math,1,0,1,0,0,1.0
S04764,Math,1,1,0,0,0,1.0
S07342,Math,2,1,1,0,0,1.0
S11705,Math,4,1,3,0,0,1.0
S08468,Math,5,2,3,0,0,1.0
S07503,Math,3,3,0,0,0,1.0
S11961,Math,1,0,1,0,0,1.0
S09401,Math,4,2,2,0,0,1.0
S05260,Math,6,4,2,0,0,1.0
S08249,Math,2,0,2,0,0,1.0
S09400,Math,3,2,1,0,0,1.0
S03928,Math,3,2,1,0,0,1.0
S10985,Math,3,2,1,0,0,1.0
S12068,Math,3,1,2,0,0,1.0
S08627,Math,4,4,0,0,0,1.0
S06183,Math,8,4,4,0,0,1.0
S07510,Math,5,3,2,0,0,1.0
S02203,Math,3,2,1,0,0,1.0
S12040,Math,1,1,0,0,0,1.0
S05158,Math,2,1,1,0,0,1.0
S11872,Math,3,1,2,0,0,1.0
S04019,Math,1,1,0,0,0,1.0
S06215,Math,2,1,1,0,0,1.0
S10520,Math,1,1,0,0,0,1.0
S02632,Math,2,2,0,0,0,1.0
S11768,Math,7,5,2,0,0,1.0
S08045,Math,2,1,1,0,0,1.0
S05991,Math,3,1,2,0,0,1.0
S04218,Math,4,3,1,0,0,1.0
S03671,Math,2,2,0,0,0,1.0
S10388,Math,1,1,0,0,0,1.0
S04664,Math,3,1,2,0,0,1.0
S10369,Math,3,3,0,0,0,1.0
S09199,Math,3,1,2,0,0,1.0
S11918,Math,3,0,3,0,0,1.0
S06603,Math,2,2,0,0,0,1.0
S04213,Math,2,1,1,0,0,1.0
S09765,Math,2,1,1,0,0,1.0
S01776,Math,2,1,1,0,0,1.0
S04954,Math,2,0,2,0,0,1.0
S00141,Math,3,2,1,0,0,1.0
S01035,Math,6,4,2,0,0,1.0
S11343,Math,1,0,1,0,0,1.0
S03269,Math,3,0,3,0,0,1.0
S03594,Math,5,3,2,0,0,1.0
S00560,Math,3,1,2,0,0,1.0
S07902,Math,3,1,2,0,0,1.0
S08709,Math,4,2,2,0,0,1.0
S11977,Math,2,0,2,0,0,1.0
S06271,Math,3,2,1,0,0,1.0
S11077,Math,4,3,1,0,0,1.0
S06942,Math,3,3,0,0,0,1.0
S00859,Math,3,1,2,0,0,1.0
S09531,Math,2,1,1,0,0,1.0
S03789,Math,6,4,2,0,0,1.0
S11644,Math,2,0,2,0,0,1.0
S06735,Math,3,1,2,0,0,1.0
S01094,Math,2,0,2,0,0,1.0
S08580,Math,4,3,1,0,0,1.0
S04929,Math,4,2,2,0,0,1.0
S11690,Math,5,1,4,0,0,1.0
S07401,Math,1,0,1,0,0,1.0
S06892,Math,2,2,0,0,0,1.0
S06209,Math,4,0,4,0,0,1.0
S02570,Math,5,1,4,0,0,1.0
S07792,Math,4,2,2,0,0,1.0
S11903,Math,4,2,2,0,0,1.0
S11884,Math,2,0,2,0,0,1.0
S01846,Math,3,1,2,0,0,1.0
S08456,Math,3,2,1,0,0,1.0
S08913,Math,4,2,2,0,0,1.0
S11103,Math,3,0,3,0,0,1.0
S10475,Math,3,1,2,0,0,1.0
S03506,Math,5,3,2,0,0,1.0
S05730,Math,1,0,1,0,0,1.0
S08758,Math,4,2,2,0,0,1.0
S08189,Math,3,1,2,0,0,1.0
S01490,Math,1,1,0,0,0,1.0
S10723,Math,6,5,1,0,0,1.0
S11351,Math,2,0,2,0,0,1.0
S10615,Math,3,1,2,0,0,1.0
S01615,Math,2,0,2,0,0,1.0
S01957,Math,4,1,3,0,0,1.0
S10211,Math,5,3,2,0,0,1.0
S11381,Math,2,2,0,0,0,1.0
S08473,Math,3,2,1,0,0,1.0
S09267,Math,3,2,1,0,0,1.0
S02259,Math,3,2,1,0,0,1.0
S06379,Math,2,2,0,0,0,1.0
S11519,Math,4,1,3,0,0,1.0
S00751,Math,2,1,1,0,0,1.0
S01169,Math,2,0,2,0,0,1.0
S03491,Math,3,1,2,0,0,1.0
S03874,Math,4,3,1,0,0,1.0
S09737,Math,5,2,3,0,0,1.0
S03608,Math,5,2,3,0,0,1.0
S02270,Math,5,3,2,0,0,1.0
S02825,Math,4,2,2,0,0,1.0
S07671,Math,3,2,1,0,0,1.0
S07300,Math,3,0,3,0,0,1.0
S01451,Math,5,3,2,0,0,1.0
S06696,Math,2,1,1,0,0,1.0
S03446,Math,2,1,1,0,0,1.0
S06670,Math,2,0,2,0,0,1.0
S07717,Math,3,2,1,0,0,1.0
S02930,Math,4,2,2,0,0,1.0
S03724,Math,1,0,1,0,0,1.0
S10880,Math,2,0,2,0,0,1.0
S10735,Math,1,1,0,0,0,1.0
S05197,Math,2,0,2,0,0,1.0
S12041,Math,2,1,1,0,0,1.0
S10564,Math,6,4,2,0,0,1.0
S05714,Math,2,2,0,0,0,1.0
S01250,Math,4,2,2,0,0,1.0
S10312,Math,4,2,2,0,0,1.0
S03501,Math,3,1,2,0,0,1.0
S04139,Math,2,2,0,0,0,1.0
S09334,Math,5,3,2,0,0,1.0
S03809,Math,3,1,2,0,0,1.0
S04714,Math,3,1,2,0,0,1.0
S06807,Math,3,2,1,0,0,1.0
S00415,Math,1,0,1,0,0,1.0
S02671,Math,3,2,1,0,0,1.0
S00026,Math,1,0,1,0,0,1.0
S03352,Math,3,2,1,0,0,1.0
S02978,Math,3,3,0,0,0,1.0
S07819,Math,4,2,2,0,0,1.0
S07798,Math,2,0,2,0,0,1.0
S02210,Math,2,1,1,0,0,1.0
S06830,Math,6,1,5,0,0,1.0
S00379,Math,1,0,1,0,0,1.0
S02587,Math,2,1,1,0,0,1.0
S05146,Math,2,1,1,0,0,1.0
S01071,Math,3,2,1,0,0,1.0
S01643,Math,1,0,1,0,0,1.0
S02455,Math,5,2,3,0,0,1.0
S08278,Math,3,2,1,0,0,1.0
S03596,Math,5,2,3,0,0,1.0
S07991,Math,4,0,4,0,0,1.0
S09886,Math,3,0,3,0,0,1.0
S03668,Math,5,0,5,0,0,1.0
S06207,Math,3,0,3,0,0,1.0
S03036,Math,2,0,2,0,0,1.0
S11358,Math,1,1,0,0,0,1.0
S01636,Math,1,1,0,0,0,1.0
S00652,Math,4,1,3,0,0,1.0
S02066,Math,3,1,2,0,0,1.0
S09661,Math,2,0,2,0,0,1.0
S05877,Math,3,2,1,0,0,1.0
S05836,Math,3,1,2,0,0,1.0
S08778,Math,2,1,1,0,0,1.0
S01037,Math,2,0,2,0,0,1.0
S05275,Math,3,2,1,0,0,1.0
S05706,Math,2,1,1,0,0,1.0
S02244,Math,3,3,0,0,0,1.0
S03633,Math,3,1,2,0,0,1.0
S02291,Math,4,2,2,0,0,1.0
S00010,Math,3,1,2,0,0,1.0
S07723,Math,2,0,2,0,0,1.0
S11272,Math,2,1,1,0,0,1.0
S01587,Math,1,0,1,0,0,1.0
S00886,Math,3,1,2,0,0,1.0
S11625,Math,1,0,1,0,0,1.0
S00284,Math,3,2,1,0,0,1.0
S00832,Math,3,1,2,0,0,1.0
S04794,Math,1,1,0,0,0,1.0
S09995,Math,3,2,1,0,0,1.0
S04400,Math,2,1,1,0,0,1.0
S09900,Math,1,0,1,0,0,1.0
S10576,Math,2,1,1,0,0,1.0
S09734,Math,7,6,1,0,0,1.0
S01365,Math,2,1,1,0,0,1.0
S10439,Math,4,3,1,0,0,1.0
S02964,Math,2,2,0,0,0,1.0
S01120,Math,1,0,1,0,0,1.0
S03813,Math,3,2,1,0,0,1.0
S00102,Math,1,0,1,0,0,1.0
S00337,Math,2,2,0,0,0,1.0
S07624,Math,3,3,0,0,0,1.0
S03709,Math,2,1,1,0,0,1.0
S06650,Math,4,4,0,0,0,1.0
S05240,Math,3,2,1,0,0,1.0
S09741,Math,2,0,2,0,0,1.0
S01514,Math,3,2,1,0,0,1.0
S10991,Math,4,2,2,0,0,1.0
S00839,Math,2,1,1,0,0,1.0
S02795,Math,2,2,0,0,0,1.0
S10192,Math,2,1,1,0,0,1.0
S08438,Math,2,2,0,0,0,1.0
S01911,Math,3,1,2,0,0,1.0
S07533,Math,2,2,0,0,0,1.0
S09975,Math,3,3,0,0,0,1.0
S00462,Math,2,1,1,0,0,1.0
S10098,Math,2,1,1,0,0,1.0
S06143,Math,2,2,0,0,0,1.0
S02634,Math,1,1,0,0,0,1.0
S07591,Math,5,3,2,0,0,1.0
S05586,Math,1,1,0,0,0,1.0
S07206,Math,3,1,2,0,0,1.0
S05717,Math,3,2,1,0,0,1.0
S03713,Math,2,1,1,0,0,1.0
S02914,Math,3,1,2,0,0,1.0
S04227,Math,1,1,0,0,0,1.0
S09904,Math,3,1,2,0,0,1.0
S05917,Math,2,1,1,0,0,1.0
S09266,Math,4,4,0,0,0,1.0
S00351,Math,2,0,2,0,0,1.0
S10683,Math,2,2,0,0,0,1.0
S00398,Math,4,3,1,0,0,1.0
S05185,Math,2,1,1,0,0,1.0
S10525,Math,2,1,1,0,0,1.0
S08444,Math,1,0,1,0,0,1.0
S06104,Math,4,3,1,0,0,1.0
S00420,Math,2,2,0,0,0,1.0
S04755,Math,2,0,2,0,0,1.0
S11632,Math,3,1,2,0,0,1.0
S07056,Math,1,0,1,0,0,1.0
S04164,Math,2,1,1,0,0,1.0
S10988,Math,3,1,2,0,0,1.0
S11984,Math,2,1,1,0,0,1.0
S10643,Math,1,0,1,0,0,1.0
S07762,Math,3,1,2,0,0,1.0
S11290,Math,3,2,1,0,0,1.0
S11210,Math,2,0,2,0,0,1.0
S08597,Math,3,1,2,0,0,1.0
S07234,Math,3,1,2,0,0,1.0
S03953,Math,3,2,1,0,0,1.0
S08422,Math,1,1,0,0,0,1.0
S05429,Math,1,1,0,0,0,1.0
S07916,Math,2,0,2,0,0,1.0
S04519,Math,2,0,2,0,0,1.0
S00513,Math,4,1,3,0,0,1.0
S06872,Math,4,3,1,0,0,1.0
S03162,Math,1,0,1,0,0,1.0
S01046,Math,5,3,2,0,0,1.0
S11973,Math,5,2,3,0,0,1.0
S11380,Math,2,1,1,0,0,1.0
S09609,Math,3,1,2,0,0,1.0
S01984,Math,1,0,1,0,0,1.0
S07848,Math,2,1,1,0,0,1.0
S06719,Math,3,0,3,0,0,1.0
S00925,Math,4,3,1,0,0,1.0
S06008,Math,5,2,3,0,0,1.0
S02407,Math,3,2,1,0,0,1.0
S04284,Math,1,1,0,0,0,1.0
S12090,Math,2,1,1,0,0,1.0
S08358,Math,3,3,0,0,0,1.0
S02046,Math,5,3,2,0,0,1.0
S04740,Math,1,0,1,0,0,1.0
S02898,Math,4,3,1,0,0,1.0
S10482,Math,3,0,3,0,0,1.0
S10637,Math,2,2,0,0,0,1.0
S04181,Math,3,1,2,0,0,1.0
S06102,Math,2,0,2,0,0,1.0
S04529,Math,3,1,2,0,0,1.0
S05413,Math,2,2,0,0,0,1.0
S04089,Math,4,2,2,0,0,1.0
S00265,Math,1,1,0,0,0,1.0
S03870,Math,4,2,2,0,0,1.0
S11018,Math,3,3,0,0,0,1.0
S03853,Math,2,1,1,0,0,1.0
S11593,Math,1,0,1,0,0,1.0
S08877,Math,2,2,0,0,0,1.0
S00197,Math,3,0,3,0,0,1.0
S10737,Math,2,0,2,0,0,1.0
S11157,Math,3,0,3,0,0,1.0
S10257,Math,2,1,1,0,0,1.0
S11490,Math,1,1,0,0,0,1.0
S09533,Math,1,0,1,0,0,1.0
S00165,Math,2,0,2,0,0,1.0
S06307,Math,2,2,0,0,0,1.0
S10235,Math,1,0,1,0,0,1.0
S04450,Math,4,2,2,0,0,1.0
S02630,Math,5,3,2,0,0,1.0
S07146,Math,2,0,2,0,0,1.0
S04062,Math,3,2,1,0,0,1.0
S07249,Math,2,1,1,0,0,1.0
S03276,Math,4,1,3,0,0,1.0
S04453,Math,4,1,3,0,0,1.0
S10566,Math,1,0,1,0,0,1.0
S03099,Math,1,0,1,0,0,1.0
S08263,Math,3,2,1,0,0,1.0
S02429,Math,3,3,0,0,0,1.0
S07966,Math,2,0,2,0,0,1.0
S08514,Math,2,2,0,0,0,1.0
S06814,Math,2,0,2,0,0,1.0
S04274,Math,2,2,0,0,0,1.0
S00297,Math,3,3,0,0,0,1.0
S04591,Math,2,1,1,0,0,1.0
S04437,Math,1,0,1,0,0,1.0
S07996,Math,1,1,0,0,0,1.0
S10323,Math,2,1,1,0,0,1.0
S11500,Math,1,1,0,0,0,1.0
S00418,Math,2,2,0,0,0,1.0
S07558,Math,1,1,0,0,0,1.0
S06459,Math,5,3,2,0,0,1.0
S02384,Math,3,1,2,0,0,1.0
S08787,Math,2,1,1,0,0,1.0
S03231,Math,2,1,1,0,0,1.0
S05236,Math,1,0,1,0,0,1.0
S01962,Math,2,2,0,0,0,1.0
S01121,Math,3,0,3,0,0,1.0
S06014,Math,1,1,0,0,0,1.0
S07238,Math,3,2,1,0,0,1.0
S10841,Math,2,1,1,0,0,1.0
S03095,Math,4,3,1,0,0,1.0
S08740,Math,3,2,1,0,0,1.0
S11154,Math,1,0,1,0,0,1.0
S03917,Math,2,1,1,0,0,1.0
S10658,Math,2,2,0,0,0,1.0
S03098,Math,3,1,2,0,0,1.0
S05114,Math,1,1,0,0,0,1.0
S11170,Math,2,1,1,0,0,1.0
S04312,Math,2,2,0,0,0,1.0
S01584,Math,2,0,2,0,0,1.0
S03665,Math,3,1,2,0,0,1.0
S09057,Math,3,2,1,0,0,1.0
S06502,Math,5,3,2,0,0,1.0
S05795,Math,2,2,0,0,0,1.0
S09393,Math,3,1,2,0,0,1.0
S04388,Math,3,0,3,0,0,1.0
S10627,Math,3,1,2,0,0,1.0
S09024,Math,2,2,0,0,0,1.0
S01703,Math,2,0,2,0,0,1.0
S08335,Math,3,1,2,0,0,1.0
S05760,Math,4,1,3,0,0,1.0
S10165,Math,2,1,1,0,0,1.0
S01736,Math,1,1,0,0,0,1.0
S08927,Math,4,3,1,0,0,1.0
S03727,Math,4,1,3,0,0,1.0
S00417,Math,3,2,1,0,0,1.0
S07865,Math,2,1,1,0,0,1.0
S02472,Math,1,0,1,0,0,1.0
S10342,Math,3,1,2,0,0,1.0
S03875,Math,1,1,0,0,0,1.0
S11661,Math,1,1,0,0,0,1.0
S05294,Math,4,2,2,0,0,1.0
S11810,Math,1,0,1,0,0,1.0
S04140,Math,2,2,0,0,0,1.0
S01735,Math,2,2,0,0,0,1.0
S10758,Math,1,1,0,0,0,1.0
S10877,Math,3,2,1,0,0,1.0
S11491,Math,3,1,2,0,0,1.0
S02659,Math,1,1,0,0,0,1.0
S00013,Math,1,0,1,0,0,1.0
S01658,Math,2,0,2,0,0,1.0
S04581,Math,2,0,2,0,0,1.0
S05207,Math,1,0,1,0,0,1.0
S01660,Math,2,1,1,0,0,1.0
S02928,Math,2,1,1,0,0,1.0
S09793,Math,2,2,0,0,0,1.0
S04857,Math,3,1,2,0,0,1.0
S00156,Math,3,2,1,0,0,1.0
S03844,Math,2,1,1,0,0,1.0
S04432,Math,1,0,1,0,0,1.0
S04446,Math,1,0,1,0,0,1.0
S07551,Math,1,1,0,0,0,1.0
S09999,Math,2,1,1,0,0,1.0
S09175,Math,3,1,2,0,0,1.0
S10419,Math,3,2,1,0,0,1.0
S05376,Math,1,0,1,0,0,1.0
S11041,Math,1,0,1,0,0,1.0
S07218,Math,2,1,1,0,0,1.0
S02003,Math,3,2,1,0,0,1.0
S07754,Math,3,2,1,0,0,1.0
S04563,Math,4,3,1,0,0,1.0
S08501,Math,1,1,0,0,0,1.0
S00304,Math,3,2,1,0,0,1.0
S09176,Math,2,1,1,0,0,1.0
S07770,Math,1,0,1,0,0,1.0
S09142,Math,2,0,2,0,0,1.0
S05701,Math,1,1,0,0,0,1.0
S02623,Math,2,2,0,0,0,1.0
S06762,Math,1,0,1,0,0,1.0
S03979,Math,3,2,1,0,0,1.0
S07570,Math,4,3,1,0,0,1.0
S03196,Math,7,4,3,0,0,1.0
S01324,Math,4,3,1,0,0,1.0
S11161,Math,1,1,0,0,0,1.0
S07397,Math,1,1,0,0,0,1.0
S05974,Math,2,1,1,0,0,1.0
S11051,Math,2,2,0,0,0,1.0
S05255,Math,1,0,1,0,0,1.0
S10146,Math,3,1,2,0,0,1.0
S07674,Math,3,1,2,0,0,1.0
S11723,Math,4,4,0,0,0,1.0
S04502,Math,3,1,2,0,0,1.0
S10509,Math,2,1,1,0,0,1.0
S07592,Math,1,1,0,0,0,1.0
S02740,Math,2,0,2,0,0,1.0
S12001,Math,2,0,2,0,0,1.0
S07959,Math,1,1,0,0,0,1.0
S09502,Math,2,1,1,0,0,1.0
S02481,Math,2,2,0,0,0,1.0
S02460,Math,2,1,1,0,0,1.0
S04675,Math,2,0,2,0,0,1.0
S07097,Math,2,0,2,0,0,1.0
S04056,Math,2,0,2,0,0,1.0
S11724,Math,1,0,1,0,0,1.0
S02883,Math,2,0,2,0,0,1.0
S06161,Math,2,1,1,0,0,1.0
S11282,Math,1,1,0,0,0,1.0
S10561,Math,1,0,1,0,0,1.0
S05987,Math,3,1,2,0,0,1.0
S10039,Math,1,0,1,0,0,1.0
S02355,Math,2,0,2,0,0,1.0
S10263,Math,5,2,3,0,0,1.0
S08928,Math,3,0,3,0,0,1.0
S08303,Math,1,1,0,0,0,1.0
S04726,Math,2,2,0,0,0,1.0
S02417,Math,3,3,0,0,0,1.0
S09872,Math,2,1,1,0,0,1.0
S04739,Math,2,0,2,0,0,1.0
S11906,Math,1,1,0,0,0,1.0
S06516,Math,1,1,0,0,0,1.0
S02996,Math,3,3,0,0,0,1.0
S05506,Math,1,1,0,0,0,1.0
S00647,Math,4,3,1,0,0,1.0
S09174,Math,2,0,2,0,0,1.0
S02733,Math,3,1,2,0,0,1.0
S08466,Math,3,1,2,0,0,1.0
S06194,Math,3,2,1,0,0,1.0
S01753,Math,2,2,0,0,0,1.0
S03650,Math,2,1,1,0,0,1.0
S08052,Math,3,2,1,0,0,1.0
S08979,Math,2,0,2,0,0,1.0
S07019,Math,2,0,2,0,0,1.0
S10545,Math,2,1,1,0,0,1.0
S08234,Math,5,4,1,0,0,1.0
S06360,Math,2,2,0,0,0,1.0
S04859,Math,1,1,0,0,0,1.0
S00519,Math,3,2,1,0,0,1.0
S04040,Math,2,0,2,0,0,1.0
S11185,Math,2,1,1,0,0,1.0
S03257,Math,1,1,0,0,0,1.0
S03533,Math,2,1,1,0,0,1.0
S01751,Math,1,0,1,0,0,1.0
S11754,Math,3,1,2,0,0,1.0
S02363,Math,3,0,3,0,0,1.0
S02278,Math,1,0,1,0,0,1.0
S00597,Math,2,2,0,0,0,1.0
S10030,Math,1,1,0,0,0,1.0
S04569,Math,2,1,1,0,0,1.0
S01727,Math,1,0,1,0,0,1.0
S05878,Math,3,1,2,0,0,1.0
S04382,Math,2,1,1,0,0,1.0
S00053,Math,1,1,0,0,0,1.0
S08484,Math,3,3,0,0,0,1.0
S04926,Math,1,1,0,0,0,1.0
S07250,Math,2,2,0,0,0,1.0
S03584,Math,3,2,1,0,0,1.0
S09594,Math,2,1,1,0,0,1.0
S06644,Math,2,1,1,0,0,1.0
S08550,Math,2,2,0,0,0,1.0
S07150,Math,3,1,2,0,0,1.0
S00643,Math,2,1,1,0,0,1.0
S00360,Math,3,1,2,0,0,1.0
S03243,Math,2,1,1,0,0,1.0
S08069,Math,2,1,1,0,0,1.0
S00951,Math,3,2,1,0,0,1.0
S00254,Math,1,1,0,0,0,1.0
S11300,Math,1,1,0,0,0,1.0
S10967,Math,1,0,1,0,0,1.0
S04243,Math,1,1,0,0,0,1.0
S05808,Math,1,1,0,0,0,1.0
S04348,Math,2,2,0,0,0,1.0
S05676,Math,1,1,0,0,0,1.0
S00920,Math,4,3,1,0,0,1.0
S11740,Math,3,2,1,0,0,1.0
S11798,Math,1,0,1,0,0,1.0
S10502,Math,1,1,0,0,0,1.0
S06901,Math,2,1,1,0,0,1.0
S07123,Math,2,2,0,0,0,1.0
S11675,Math,3,1,2,0,0,1.0
S02975,Math,3,2,1,0,0,1.0
S03691,Math,3,1,2,0,0,1.0
S00600,Math,2,1,1,0,0,1.0
S03522,Math,3,2,1,0,0,1.0
S09098,Math,4,1,3,0,0,1.0
S00100,Math,2,0,2,0,0,1.0
S05002,Math,1,1,0,0,0,1.0
S06457,Math,3,1,2,0,0,1.0
S09987,Math,2,0,2,0,0,1.0
S06673,Math,2,2,0,0,0,1.0
S03754,Math,1,0,1,0,0,1.0
S06912,Math,2,1,1,0,0,1.0
S06099,Math,1,1,0,0,0,1.0
S02940,Math,4,1,3,0,0,1.0
S06612,Math,1,0,1,0,0,1.0
S02572,Math,3,0,3,0,0,1.0
S00945,Math,2,2,0,0,0,1.0
S08798,Math,1,0,1,0,0,1.0
S06874,Math,1,0,1,0,0,1.0
S11526,Math,1,0,1,0,0,1.0
